id,st1tol_LDabt,st1tol_TD1abt,st1tol_TD2abt,sv2tol_LDabt,sv2tol_TD1abt,sv2tol_TD2abt,vtol_LDabt,vtol_TD1abt,vtol_TD2abt,DL1M_ctrltol_LDabt,DL1M_ctrltol_TD1abt,DL1M_ctrltol_TD2abt,DL2M_ctrltol_LDabt,DL2M_ctrltol_TD1abt,DL2M_ctrltol_TD2abt,LLM_ctrltol_LDabt,LLM_ctrltol_TD1abt,LLM_ctrltol_TD2abt,SettM_ctrltol_LDabt,SettM_ctrltol_TD1abt,SettM_ctrltol_TD2abt,DL1fb_ctrltol_LDabt,DL1fb_ctrltol_TD1abt,DL1fb_ctrltol_TD2abt,DL2fb_ctrltol_LDabt,DL2fb_ctrltol_TD1abt,DL2fb_ctrltol_TD2abt,LLfb_ctrltol_LDabt,LLfb_ctrltol_TD1abt,LLfb_ctrltol_TD2abt,Settfb_ctrltol_LDabt,Settfb_ctrltol_TD1abt,Settfb_ctrltol_TD2abt,DL1V_ctrltol_LDabt,DL1V_ctrltol_TD1abt,DL1V_ctrltol_TD2abt,DL2V_ctrltol_LDabt,DL2V_ctrltol_TD1abt,DL2V_ctrltol_TD2abt,LLV_ctrltol_LDabt,LLV_ctrltol_TD1abt,LLV_ctrltol_TD2abt,SettV_ctrltol_LDabt,SettV_ctrltol_TD1abt,SettV_ctrltol_TD2abt,loc_ctrlst1tol_LDabt,loc_ctrlst1tol_TD1abt,loc_ctrlst1tol_TD2abt,loc_ctrlsv2tol_LDabt,loc_ctrlsv2tol_TD1abt,loc_ctrlsv2tol_TD2abt,loc_ctrlvtol_LDabt,loc_ctrlvtol_TD1abt,loc_ctrlvtol_TD2abt,st1tol_LDpier,st1tol_TD1pier,st1tol_TD2pier,sv2tol_LDpier,sv2tol_TD1pier,sv2tol_TD2pier,vtol_LDpier,vtol_TD1pier,vtol_TD2pier,DL1M_ctrltol_LDpier,DL1M_ctrltol_TD1pier,DL1M_ctrlst1tol_TD2pier,DL2M_ctrltol_LDpier,DL2M_ctrltol_TD1pier,DL2M_ctrltol_TD2pier,LLM_ctrltol_LDpier,LLM_ctrltol_TD1pier,LLM_ctrltol_TD2pier,SettM_ctrltol_Ldpier,SettM_ctrltol_TD1pier,SettM_ctrltol_TD2pier,DL1fb_ctrltol_Ldpier,DL1fb_ctrltol_TD1pier,DL1fb_ctrltol_TD2pier,DL2fb_ctrltol_LDpier,DL2fb_ctrltol_TD1pier,DL2fb_ctrltol_TD2pier,LLfb_ctrltol_LDpier,LLfb_ctrltol_TD1pier,LLfb_ctrltol_TD2pier,Settfb_ctrltol_LDpier,Settfb_ctrltol_TD1pier,Settfb_ctrltol_TD2pier,DL1V_ctrltol_LDpier,DL1V_ctrltol_TD1pier,DL1V_ctrltol_TD2pier,DL2V_ctrltol_Ldpier,DL2V_ctrltol_TD1pier,DL2V_ctrltol_TD2pier,LLV_ctrltol_LDpier,LLV_ctrltol_TD1pier,LLV_ctrltol_TD2pier,SettV_ctrltol_LDpier,SettV_ctrltol_TD1pier,SettV_ctrltol_TD2pier,loc_ctrlst1tol_LDpier,loc_ctrlst1tol_TD1pier,loc_ctrlst1tol_TD2pier,loc_ctrlsv2tol_LDpier,loc_ctrlsv2tol_TD1pier,loc_ctrlsv2tol_TD2pier,loc_ctrlvtol_LDpier,loc_ctrlvtol_TD1pier,loc_ctrlvtol_TD2pier
Steel_3_1_11,7.705034575,7.615052433,7.72887153,7.194582463,7.423578325,7.518117966,17.33120918,17.20439529,16.51360512,-3820310.279,-3817156.157,-3819730.611,-1403823.471,-1410202.352,-1506938.29,-4351717.5,-4348231,-4202016,-2283404.817,-2310657.733,-2293674.728,-5999.426669,-5446.609359,-5450.283492,-518.3893348,-2012.172406,-2150.201807,-7362.119141,-6204.351074,-5995.72168,-3323.532566,-3297.003246,-3272.770742,"54632.2734,51993.8828,80184.5,69199.0078,162734.1094","54639.4414,51993.8828,80184.5,69199.0078,162734.1094","54632.2734,51993.8828,80184.5,69199.0078,162734.1094","24298.5137,10544.0967,26189.8613,15987.5273,28411.9785","22506.7266,10544.0967,26189.8613,15987.5273,28411.9785","24298.5137,10544.0967,26189.8613,15987.5273,28411.9785","54734.5078,103165.1641,117754.8438,175967.9063,204303.5313","54731.8984,103165.1641,117754.8438,175967.9063,204303.5313","54734.5078,103165.1641,117754.8438,175967.9063,204303.5313","6185.8516,57935.6133,0,0,0","6991.9839,57935.6133,0,0,0","6598.2905,57935.6133,0,0,0","0.0625,1,2","1,1,1","1,9,1","1,2,1","1,1,1","1,9,1","2,9","2,1","2,9",4.925704228,4.960074807,4.963021523,4.805286956,4.853969406,4.882538905,5.585711956,5.585531712,5.535048008,-3820308.997,-3819725.586,-3820308.997,-1508244.575,-1402944.018,-1508244.575,-4665682,-4510806,-4665682,-3433774.061,-3491307.102,-3407955.282,-5999.139052,-5450.264346,-5451.098365,-532.8334158,-2001.815724,-2152.065704,-7365.301758,-6436.324219,-6657.311523,-4972.259818,-4981.63388,-4862.701847,"54639.4492,51993.8828,80184.5,69199.0078,162734.1094","54632.2617,51993.8828,80184.5,69199.0078,162734.1094","54639.4492,51993.8828,80184.5,69199.0078,162734.1094","24398.3125,10544.0967,26189.8613,15987.5273,28411.9785","22411.5371,10544.0967,26189.8613,15987.5273,28411.9785","24398.3125,10544.0967,26189.8613,15987.5273,28411.9785","54829.125,103165.1641,117754.8438,175967.9063,204303.5313","54646.0938,103165.1641,117754.8438,175967.9063,204303.5313","54829.125,103165.1641,117754.8438,175967.9063,204303.5313","15013.8516,57935.6133,0,0,0","16313.293,57935.6133,0,0,0","15372.7393,57935.6133,0,0,0","1,9,2","0.0625,1,3","1,9,2","1,2,2","0.0625,1,3","1,9,2","3,9","3,1","3,9"
Steel_3_1_12,1.664155761,2.43098003,2.140562412,3.507013529,3.836257047,4.269911688,20.33280945,11.80884838,14.83145428,-2258408.089,-2162848.94,-2209507.288,-4586.628914,-691182.8498,-74913.3533,-2836582.75,-1685352,-2693644.5,-1461221.204,-1654900.066,-1240352.544,-8160.413878,-7593.366931,-7974.888909,-10.65321762,-2426.550262,-270.3876772,-10221.69629,-5916.800781,-9722.275391,-5286.756831,-5809.892694,-4476.852638,"46777.0508,51993.8828,80184.5,69199.0078,162734.1094","42203.8125,51993.8828,80184.5,69199.0078,162734.1094","45581.3633,51993.8828,80184.5,69199.0078,162734.1094","0,10544.0967,26189.8613,15987.5273,28411.9785","16015.3789,10544.0967,26189.8613,15987.5273,28411.9785","0,10544.0967,26189.8613,15987.5273,28411.9785","71602.6328,103165.1641,117754.8438,175967.9063,204303.5313","28185.9805,103165.1641,117754.8438,175967.9063,204303.5313","69930.4219,103165.1641,117754.8438,175967.9063,204303.5313","8063.3359,57935.6133,0,0,0","11849.1338,57935.6133,0,0,0","9416.7422,57935.6133,0,0,0","1,6,1","1,1,1","1,7,1","0.083333,6,2","1,1,1","1,7,1","2,4","2,1","2,6",1.125175584,1.810941393,1.480093769,2.39950313,2.630169607,2.992152425,8.579827309,5.037173271,5.334406376,-2301827.367,-2088958.207,-2301827.367,25637.43014,-660200.4975,25637.43014,-2844063.5,-1346995.5,-2844063.5,-2125700.591,-2620890.44,-1615969.51,-8308.089798,-7333.859141,-8051.067181,62.71963958,-2317.779862,-119.2501379,-10265.18848,-4728.925781,-9751.962891,-7672.373748,-9201.215549,-6400.787193,"46777.3125,51993.8828,80184.5,69199.0078,162734.1094","40807.9258,51993.8828,80184.5,69199.0078,162734.1094","16641.6738,51993.8828,80184.5,69199.0078,162734.1094","0,10544.0967,26189.8613,15987.5273,28411.9785","15193.4551,10544.0967,26189.8613,15987.5273,28411.9785","5867.5332,10544.0967,26189.8613,15987.5273,28411.9785","69917.2969,103165.1641,117754.8438,175967.9063,204303.5313","24281.0879,103165.1641,117754.8438,175967.9063,204303.5313","20706.752,103165.1641,117754.8438,175967.9063,204303.5313","15159.3379,57935.6133,0,0,0","25047.7598,57935.6133,0,0,0","17435.7832,57935.6133,0,0,0","0.083333,6,3","1,1,2","0.083333,6,3","0.083333,6,3","1,1,2","1,7,2","3,6","3,1","1,9"
Steel_3_1_13,13.56164753,14.25717724,14.82291027,11.77107482,12.02404628,12.46961509,38.22679138,38.97154617,42.69130325,-9035350.227,-8340140.218,-8352184.153,-154213.5822,-1821229.579,-1911846.894,-6759502.5,-6770282,-6365815.5,-2009874.271,-2120192.021,-2078365.56,-8680.477893,-7504.206474,-7515.055665,-148.1565485,-1638.67792,-1720.212173,-6494.010254,-6091.660156,-5727.735352,-1930.93261,-1907.673745,-1870.039776,"99653.1094,51993.8828,80184.5,69199.0078,162734.1094","92517.1563,51993.8828,80184.5,69199.0078,162734.1094","92479.8125,51993.8828,80184.5,69199.0078,162734.1094","4317.9131,10544.0967,26189.8613,15987.5273,28411.9785","24179.1582,10544.0967,26189.8613,15987.5273,28411.9785","25745.9395,10544.0967,26189.8613,15987.5273,28411.9785","103883.9609,103165.1641,117754.8438,175967.9063,204303.5313","55892.2422,103165.1641,117754.8438,175967.9063,204303.5313","55952.1172,103165.1641,117754.8438,175967.9063,204303.5313","5011.8203,57935.6133,0,0,0","5506.8667,57935.6133,0,0,0","4636.1182,57935.6133,0,0,0","1,5,1","1,1,1","1,7,1","1,5,1","1,1,1","1,7,1","2,6","2,1","2,7",8.819381279,9.478806954,9.669127407,7.685390682,7.986923163,8.17442212,12.71519566,13.4413538,14.1791296,-9035353.949,-8336636.651,-8355741.551,-162578.3603,-1825763.459,-1909112.143,-7174480,-6638462,-7082269,-3007074.328,-3213206.801,-3056390.843,-8680.48193,-7501.042212,-7518.235999,-156.1927839,-1642.757345,-1717.751541,-6892.688477,-5973.053223,-6372.375,-2888.965725,-2891.129761,-2750.032312,"99653.375,51993.8828,80184.5,69199.0078,162734.1094","92480.5703,51993.8828,80184.5,69199.0078,162734.1094","92518.0313,51993.8828,80184.5,69199.0078,162734.1094","4946.5522,10544.0967,26189.8613,15987.5273,28411.9785","24095.6836,10544.0967,26189.8613,15987.5273,28411.9785","25848.1074,10544.0967,26189.8613,15987.5273,28411.9785","103987.8203,103165.1641,117754.8438,175967.9063,204303.5313","55709.668,103165.1641,117754.8438,175967.9063,204303.5313","58242.6484,103165.1641,117754.8438,175967.9063,204303.5313","11364.0176,57935.6133,0,0,0","12444.957,57935.6133,0,0,0","10554.1377,57935.6133,0,0,0","0.047619,3,3","1,1,2","1,7,2","0.047619,3,3","1,1,2","1,7,2","3,2","3,1","3,7"
Steel_3_1_14,14.13593774,8.197894907,15.73486284,20.48178532,10.88988968,22.79849337,51.92498779,4.076753616,28.57834053,-16768139.12,-20417113.37,-16768139.12,-823969.194,-3178620.183,-823969.194,-7090736,-11588659,-7090736,-1507015.279,-2855887.615,-1353877.335,-11629.12774,-11706.78025,-11629.12774,-571.4422424,-1822.573673,-571.4422424,-4917.594238,-6644.765137,-4917.594238,-1045.150956,-1637.523605,-938.946147,"127093.6563,51993.8828,80184.5,69199.0078,162734.1094","64626.4648,51993.8828,80184.5,69199.0078,162734.1094","127093.6563,51993.8828,80184.5,69199.0078,162734.1094","431.3317,10544.0967,26189.8613,15987.5273,28411.9785","14002.2744,10544.0967,26189.8613,15987.5273,28411.9785","431.3317,10544.0967,26189.8613,15987.5273,28411.9785","66345.2578,103165.1641,117754.8438,175967.9063,204303.5313","66610.9375,103165.1641,117754.8438,175967.9063,204303.5313","66345.2578,103165.1641,117754.8438,175967.9063,204303.5313","4142.208,57935.6133,0,0,0","13437.1475,57935.6133,0,0,0","5991.0547,57935.6133,0,0,0","0.030303,11,2","1,1,1","0.030303,11,2","0.030303,11,2","1,1,1","0.030303,11,2","2,6","1,14","2,6",9.508274869,6.878027203,11.07014632,13.90925712,8.31815987,15.90297813,7.127484322,4.110331535,2.612080812,-16768198.1,-18027222.77,-16540794.29,-815979.517,-3032769.76,-994586.1593,-7331668.5,-9765515,-7017902,-2197175.061,-4328589.154,-1942293.198,-11629.17508,-10336.58589,-11465.19451,-565.9012113,-1738.945203,-453.5476037,-5084.686523,-5599.401367,-4724.922363,-1523.793187,-2481.948826,-1379.544048,"136009.625,51993.8828,80184.5,69199.0078,162734.1094","110430.8906,51993.8828,80184.5,69199.0078,162734.1094","64624.1367,51993.8828,80184.5,69199.0078,162734.1094","31266.6445,10544.0967,26189.8613,15987.5273,28411.9785","28640.5957,10544.0967,26189.8613,15987.5273,28411.9785","14000.8457,10544.0967,26189.8613,15987.5273,28411.9785","86408.7344,103165.1641,117754.8438,175967.9063,204303.5313","74030,103165.1641,117754.8438,175967.9063,204303.5313","66582.5156,103165.1641,117754.8438,175967.9063,204303.5313","7335.2876,57935.6133,0,0,0","28486,57935.6133,0,0,0","20992.6016,57935.6133,0,0,0","1,4,2","1,1,2","1,12,2","1,4,2","1,1,2","0.030303,11,3","2,1","3,1","1,14"
Steel_3_1_15,13.72180879,13.55442067,13.43272566,18.54020529,18.2455701,18.14961098,64.96425629,53.2583847,52.66237259,-27453631.8,-27454006.04,-27453631.8,-3327825.188,-3065341.792,-3327825.188,-18493492,-18509436,-18493492,-2338540.723,-2389534.224,-2388868.012,-11185.05365,-11185.20349,-11185.05365,-1355.803736,-1248.864234,-1355.803736,-7534.51416,-7541.009766,-7534.51416,-952.7550489,-973.530533,-973.2591086,"156815.3281,51993.8828,80184.5,69199.0078,162734.1094","156816.9063,51993.8828,80184.5,69199.0078,162734.1094","156815.3281,51993.8828,80184.5,69199.0078,162734.1094","27036.6465,10544.0967,26189.8613,15987.5273,28411.9785","24872.9063,10544.0967,26189.8613,15987.5273,28411.9785","27036.6465,10544.0967,26189.8613,15987.5273,28411.9785","80695.4141,103165.1641,117754.8438,175967.9063,204303.5313","80690.4063,103165.1641,117754.8438,175967.9063,204303.5313","80695.4141,103165.1641,117754.8438,175967.9063,204303.5313","1050.5566,57935.6133,0,0,0","1803.0033,57935.6133,0,0,0","1790.5148,57935.6133,0,0,0","1,9,1","1,1,1","1,9,1","1,9,1","1,1,1","1,9,1","2,9","2,1","2,9",8.893716237,8.866996701,8.773278465,12.1331788,12.03602641,11.96493422,17.03456116,16.02222633,15.7579813,-27454027.42,-27453871.67,-27453987.33,-3329592.214,-3065412.659,-3327972.158,-18878510,-18849810,-18866610,-3532003.394,-3585574.979,-3583100.293,-11185.17836,-11185.11455,-11185.16174,-1356.523648,-1248.893106,-1355.863614,-7691.375977,-7679.683105,-7686.527832,-1438.988867,-1460.8147,-1459.806477,"156817.0156,51993.8828,80184.5,69199.0078,162734.1094","156816.5,51993.8828,80184.5,69199.0078,162734.1094","156817.0156,51993.8828,80184.5,69199.0078,162734.1094","27038.6777,10544.0967,26189.8613,15987.5273,28411.9785","24871.7988,10544.0967,26189.8613,15987.5273,28411.9785","27038.6777,10544.0967,26189.8613,15987.5273,28411.9785","80706.9844,103165.1641,117754.8438,175967.9063,204303.5313","80689.7344,103165.1641,117754.8438,175967.9063,204303.5313","80706.9844,103165.1641,117754.8438,175967.9063,204303.5313","4125.6831,57935.6133,0,0,0","5112.6152,57935.6133,0,0,0","5092.4077,57935.6133,0,0,0","0.025,9,3","1,1,2","1,9,2","0.025,9,3","1,1,2","1,9,2","3,9","3,1","3,9"
Steel_3_1_16,15.1675405,11.67933575,17.77238134,15.31548999,10.46183194,17.86429872,38.34238815,10.20588207,19.41186142,-17804164,-18378193.99,-17334466.65,-1079751.542,-2638322.101,-1243591.679,-9414614,-12004497,-9226393,-2371453.736,-3511347.535,-2063917.973,-10559.57491,-10021.19683,-10281.04384,-640.3940485,-1438.609518,-737.5666337,-5583.75,-6545.745117,-5472.117188,-1406.494735,-1914.647944,-1224.097151,"154272.7344,51993.8828,80184.5,69199.0078,162734.1094","131231.5156,51993.8828,80184.5,69199.0078,162734.1094","47174.6758,51993.8828,80184.5,69199.0078,162734.1094","7775.3901,10544.0967,26189.8613,15987.5273,28411.9785","24741.8105,10544.0967,26189.8613,15987.5273,28411.9785","2916.4106,10544.0967,26189.8613,15987.5273,28411.9785","95595.9531,103165.1641,117754.8438,175967.9063,204303.5313","77990.8906,103165.1641,117754.8438,175967.9063,204303.5313","67926.0781,103165.1641,117754.8438,175967.9063,204303.5313","6443.1626,57935.6133,0,0,0","15865.7139,57935.6133,0,0,0","7379.8193,57935.6133,0,0,0","0.032258,4,2","1,1,1","1,5,1","0.032258,4,2","1,1,1","1,5,1","2,4","2,1","1,4",10.21929545,8.520673108,11.88088102,10.36185451,7.534054581,12.00110865,16.97249031,5.856156826,7.796458721,-17804133.13,-17782931.21,-17313701.85,-1063991.898,-2697785.238,-1194956.089,-9741680,-10318220,-9653391,-3465661.93,-5237979.523,-3031783.998,-10559.49477,-9696.541313,-10268.71701,-631.0471002,-1471.033245,-708.721162,-5777.730957,-5626.26123,-5725.367188,-2055.462936,-2856.136176,-1798.132583,"154273.8594,51993.8828,80184.5,69199.0078,162734.1094","126940.625,51993.8828,80184.5,69199.0078,162734.1094","52809.6445,51993.8828,80184.5,69199.0078,162734.1094","7499.356,10544.0967,26189.8613,15987.5273,28411.9785","25073.0215,10544.0967,26189.8613,15987.5273,28411.9785","8728.9385,10544.0967,26189.8613,15987.5273,28411.9785","95592.125,103165.1641,117754.8438,175967.9063,204303.5313","70036.75,103165.1641,117754.8438,175967.9063,204303.5313","54555.9688,103165.1641,117754.8438,175967.9063,204303.5313","11553.877,57935.6133,0,0,0","27670.2871,57935.6133,0,0,0","14147.833,57935.6133,0,0,0","0.032258,4,3","1,1,2","1,5,2","0.032258,4,3","1,1,2","1,5,2","3,4","3,1","1,7"
Steel_3_1_17,10.24712206,8.629603297,10.54969884,9.430040736,8.158732286,9.710831261,28.82716751,12.10942841,22.65754318,-10995841.08,-11495753.6,-10989494.5,-404340.6402,-3118864.097,-691786.9424,-8716671,-9325557,-8601140,-2831388.681,-3014622.995,-2736028.067,-8897.604796,-8957.873848,-8892.545427,-327.1912254,-2430.271808,-559.7919055,-7053.503906,-7266.632324,-6960.016602,-2291.151174,-2349.045373,-2213.985652,"119757.1875,51993.8828,80184.5,69199.0078,162734.1094","115857.3047,51993.8828,80184.5,69199.0078,162734.1094","114406.2422,51993.8828,80184.5,69199.0078,162734.1094","5197.8481,10544.0967,26189.8613,15987.5273,28411.9785","33979.7539,10544.0967,26189.8613,15987.5273,28411.9785","0,10544.0967,26189.8613,15987.5273,28411.9785","133724.1719,103165.1641,117754.8438,175967.9063,204303.5313","85894.1875,103165.1641,117754.8438,175967.9063,204303.5313","127204.4922,103165.1641,117754.8438,175967.9063,204303.5313","9187.3066,57935.6133,0,0,0","13767.1768,57935.6133,0,0,0","13391.5996,57935.6133,0,0,0","1,2,1","1,1,1","0.043478,5,2","1,2,1","1,1,1","0.043478,5,2","2,5","2,1","2,4",7.169871541,6.073596968,7.735578533,6.561463405,5.585681562,7.104630935,9.002937317,6.645648003,5.74856329,-10733956.91,-10637392.24,-10995671.36,-46978.82325,-2847959.551,-319980.6864,-8519613,-7704905,-8584947,-4202614.608,-4982686.32,-3794139.776,-8685.875383,-8288.95935,-8897.401838,-38.01512196,-2219.178391,-258.9274054,-6894.044922,-6003.79248,-6946.913086,-3400.743054,-3882.593698,-3070.206453,"53519.4688,51993.8828,80184.5,69199.0078,162734.1094","104088.6016,51993.8828,80184.5,69199.0078,162734.1094","53519.4688,51993.8828,80184.5,69199.0078,162734.1094","11811.8701,10544.0967,26189.8613,15987.5273,28411.9785","31227.4727,10544.0967,26189.8613,15987.5273,28411.9785","11811.8701,10544.0967,26189.8613,15987.5273,28411.9785","68631.9219,103165.1641,117754.8438,175967.9063,204303.5313","78635.2188,103165.1641,117754.8438,175967.9063,204303.5313","68631.9219,103165.1641,117754.8438,175967.9063,204303.5313","13805.9727,57935.6133,0,0,0","28468.2949,57935.6133,0,0,0","21621.8047,57935.6133,0,0,0","0.043478,3,3","1,1,2","0.043478,5,3","0.043478,3,3","1,1,2","0.043478,5,3","1,6","3,1","1,6"
Steel_3_1_18,2.689524678,2.991330638,2.991795185,8.996471106,9.520398768,9.71937936,21.41601563,21.01420784,20.39147377,-6113232.358,-6113232.358,-6110082.558,-626969.7278,-626969.7278,-619188.2574,-5626883,-5626883,-5614873,-1995681.329,-1794329.959,-1805644.907,-7639.344677,-6959.713347,-6958.653843,-783.4857052,-1852.235198,-1949.861508,-7031.571289,-6746.833008,-6451.326172,-2493.880843,-2354.645965,-2336.029883,"75242.7656,51993.8828,80184.5,69199.0078,162734.1094","75299.8516,51993.8828,80184.5,69199.0078,162734.1094","75242.7656,51993.8828,80184.5,69199.0078,162734.1094","25326.2207,10544.0967,26189.8613,15987.5273,28411.9785","23678.123,10544.0967,26189.8613,15987.5273,28411.9785","25326.2207,10544.0967,26189.8613,15987.5273,28411.9785","61523.0625,103165.1641,117754.8438,175967.9063,204303.5313","61477.4922,103165.1641,117754.8438,175967.9063,204303.5313","61523.0625,103165.1641,117754.8438,175967.9063,204303.5313","4497.6631,57935.6133,0,0,0","5269.2251,57935.6133,0,0,0","4844.3823,57935.6133,0,0,0","1,2,1","1,2,1","0.052632,10,2","1,2,1","1,1,1","1,11,1","2,11","2,1","2,11",1.642645046,1.842566857,1.827996968,5.890811977,6.25131256,6.312475686,6.593025208,6.585630417,6.500128746,-6113226.622,-6110071.269,-6113226.622,-608277.5638,-637839.0571,-608277.5638,-5900123,-5848176,-5900123,-2990687.219,-2697617.346,-2687442.94,-7639.336712,-6954.088135,-6964.274203,-760.1272516,-1851.223153,-1950.987948,-7373.022461,-6782.447266,-7100.843262,-3737.27882,-3579.649402,-3461.976362,"75299.8203,51993.8828,80184.5,69199.0078,162734.1094","75242.5703,51993.8828,80184.5,69199.0078,162734.1094","75299.8203,51993.8828,80184.5,69199.0078,162734.1094","25457.0742,10544.0967,26189.8613,15987.5273,28411.9785","23552.5273,10544.0967,26189.8613,15987.5273,28411.9785","25457.0742,10544.0967,26189.8613,15987.5273,28411.9785","61656.7969,103165.1641,117754.8438,175967.9063,204303.5313","61346.5234,103165.1641,117754.8438,175967.9063,204303.5313","61656.7969,103165.1641,117754.8438,175967.9063,204303.5313","11234.5059,57935.6133,0,0,0","12586.6357,57935.6133,0,0,0","11518.6758,57935.6133,0,0,0","0.052632,10,3","1,2,2","0.052632,10,3","0.052632,10,3","1,1,2","1,11,2","3,11","3,1","3,11"
Steel_3_1_19,6.688476578,2.20861722,7.560946176,10.08996862,4.596999649,10.59527341,24.04946327,1.109932184,11.74428463,-26354363.98,-29238057.94,-26354363.98,-2183631.017,-3656510.834,-2183631.017,-12977257,-18457608,-12977257,-3119403.967,-5840758.524,-2759450.985,-12883.30115,-13966.19426,-12883.30115,-634.3139613,-1746.614806,-634.3139613,-5927.320801,-8816.692383,-5927.320801,-1860.944128,-2789.969941,-1772.192856,"200624.125,51993.8828,80184.5,69199.0078,162734.1094","193533.1094,51993.8828,80184.5,69199.0078,162734.1094","175362.1875,51993.8828,80184.5,69199.0078,162734.1094","8724.9365,10544.0967,26189.8613,15987.5273,28411.9785","30427.4766,10544.0967,26189.8613,15987.5273,28411.9785","9893.1768,10544.0967,26189.8613,15987.5273,28411.9785","107779.9531,103165.1641,117754.8438,175967.9063,204303.5313","135374.8438,103165.1641,117754.8438,175967.9063,204303.5313","114955.4688,103165.1641,117754.8438,175967.9063,204303.5313","12150.1064,57935.6133,0,0,0","34380.1523,57935.6133,0,0,0","24919.123,57935.6133,0,0,0","0.029412,7,2","1,1,1","0.029412,7,2","1,5,1","1,1,1","1,5,1","2,4","2,1","2,2",4.065937685,2.914214107,3.878015159,7.13994602,4.206950715,8.037889836,2.124919653,2.507571936,0.982376814,-29237054.01,-23254999.41,-29238018.99,-3871396.129,-3375312.746,-3656470.28,-18931840,-15857937,-18458638,-2902590.2,-8674651.49,-3325788.401,-13606.12123,-11108.23369,-12492.26896,-1108.853839,-1612.294202,-586.1885628,-6942.001465,-7574.900879,-5902.238281,-2277.387389,-4143.642782,-2394.737064,"193531.3438,51993.8828,80184.5,69199.0078,162734.1094","134147.2813,51993.8828,80184.5,69199.0078,162734.1094","193531.3438,51993.8828,80184.5,69199.0078,162734.1094","30427.0391,10544.0967,26189.8613,15987.5273,28411.9785","27208.6445,10544.0967,26189.8613,15987.5273,28411.9785","30427.0391,10544.0967,26189.8613,15987.5273,28411.9785","135383.4531,103165.1641,117754.8438,175967.9063,204303.5313","121310.4375,103165.1641,117754.8438,175967.9063,204303.5313","135383.4531,103165.1641,117754.8438,175967.9063,204303.5313","13253.4131,57935.6133,0,0,0","55511.0039,57935.6133,0,0,0","35699.4219,57935.6133,0,0,0","0.029412,8,3","1,1,2","1,1,1","1,2,2","1,1,2","1,5,2","2,1","3,1","2,1"
Steel_3_1_20,3.855416469,3.726451128,4.599291108,8.231771483,7.545684309,9.744882566,34.83304977,17.62421417,22.75155449,-12689746.51,-12484246.16,-12669883.64,-120786.3382,-2529478.319,-903402.3453,-9541430,-7683501.5,-8945467,-2811935.354,-3146930.454,-2376520.825,-10495.66269,-10080.22864,-10479.47514,-99.9028762,-2138.099107,-747.2077888,-7891.755859,-6262.87207,-7398.83252,-2325.763276,-2602.804167,-1965.630131,"132089.1875,51993.8828,80184.5,69199.0078,162734.1094","120204.3828,51993.8828,80184.5,69199.0078,162734.1094","132848.0469,51993.8828,80184.5,69199.0078,162734.1094","0,10544.0967,26189.8613,15987.5273,28411.9785","29225.5293,10544.0967,26189.8613,15987.5273,28411.9785","0,10544.0967,26189.8613,15987.5273,28411.9785","130220.6953,103165.1641,117754.8438,175967.9063,204303.5313","62744.9492,103165.1641,117754.8438,175967.9063,204303.5313","130405.7891,103165.1641,117754.8438,175967.9063,204303.5313","8209.0156,57935.6133,0,0,0","13867.2002,57935.6133,0,0,0","9756.9443,57935.6133,0,0,0","1,3,1","0.043478,1,2","1,5,1","1,3,1","1,1,1","1,5,1","2,4","2,1","2,3",2.532398975,3.378627362,3.072368027,5.661554286,5.673172646,6.630827071,15.90725327,9.783634186,12.00126934,-12736633.79,-11312181.36,-12560108.62,-216152.3342,-2487190.628,-664123.1341,-9860724,-6007243.5,-9358903,-3990002.5,-4788455.943,-3464233.019,-10534.65681,-9096.793696,-10388.49263,-178.7804831,-2094.127882,-549.2989709,-8155.845215,-4863.012207,-7740.787109,-3300.147449,-3963.771941,-2865.281353,"134159.4531,51993.8828,80184.5,69199.0078,162734.1094","108874.9219,51993.8828,80184.5,69199.0078,162734.1094","48705.4648,51993.8828,80184.5,69199.0078,162734.1094","3234.9827,10544.0967,26189.8613,15987.5273,28411.9785","28319.5762,10544.0967,26189.8613,15987.5273,28411.9785","10231.918,10544.0967,26189.8613,15987.5273,28411.9785","134753.7188,103165.1641,117754.8438,175967.9063,204303.5313","53523.5625,103165.1641,117754.8438,175967.9063,204303.5313","44705.4258,103165.1641,117754.8438,175967.9063,204303.5313","14571.8584,57935.6133,0,0,0","25434.3438,57935.6133,0,0,0","14348.0479,57935.6133,0,0,0","1,3,2","0.043478,1,3","1,5,2","1,3,2","1,1,2","1,5,2","3,5","3,1","1,6"
