id	st1tol_LDabt	st1tol_TD1abt	st1tol_TD2abt	sv2tol_LDabt	sv2tol_TD1abt	sv2tol_TD2abt	vtol_LDabt	vtol_TD1abt	vtol_TD2abt	DL1M_ctrltol_LDabt	DL1M_ctrltol_TD1abt	DL1M_ctrltol_TD2abt	DL2M_ctrltol_LDabt	DL2M_ctrltol_TD1abt	DL2M_ctrltol_TD2abt	LLM_ctrltol_LDabt	LLM_ctrltol_TD1abt	LLM_ctrltol_TD2abt	SettM_ctrltol_LDabt	SettM_ctrltol_TD1abt	SettM_ctrltol_TD2abt	DL1fb_ctrltol_LDabt	DL1fb_ctrltol_TD1abt	DL1fb_ctrltol_TD2abt	DL2fb_ctrltol_LDabt	DL2fb_ctrltol_TD1abt	DL2fb_ctrltol_TD2abt	LLfb_ctrltol_LDabt	LLfb_ctrltol_TD1abt	LLfb_ctrltol_TD2abt	Settfb_ctrltol_LDabt	Settfb_ctrltol_TD1abt	Settfb_ctrltol_TD2abt	DL1V_ctrltol_LDabt	DL1V_ctrltol_TD1abt	DL1V_ctrltol_TD2abt	DL2V_ctrltol_LDabt	DL2V_ctrltol_TD1abt	DL2V_ctrltol_TD2abt	LLV_ctrltol_LDabt	LLV_ctrltol_TD1abt	LLV_ctrltol_TD2abt	SettV_ctrltol_LDabt	SettV_ctrltol_TD1abt	SettV_ctrltol_TD2abt	loc_ctrlst1tol_LDabt	loc_ctrlst1tol_TD1abt	loc_ctrlst1tol_TD2abt	loc_ctrlsv2tol_LDabt	loc_ctrlsv2tol_TD1abt	loc_ctrlsv2tol_TD2abt	loc_ctrlvtol_LDabt	loc_ctrlvtol_TD1abt	loc_ctrlvtol_TD2abt	st1tol_LDpier	st1tol_TD1pier	st1tol_TD2pier	sv2tol_LDpier	sv2tol_TD1pier	sv2tol_TD2pier	vtol_LDpier	vtol_TD1pier	vtol_TD2pier	DL1M_ctrltol_LDpier	DL1M_ctrltol_TD1pier	DL1M_ctrlst1tol_TD2pier	DL2M_ctrltol_LDpier	DL2M_ctrltol_TD1pier	DL2M_ctrltol_TD2pier	LLM_ctrltol_LDpier	LLM_ctrltol_TD1pier	LLM_ctrltol_TD2pier	SettM_ctrltol_Ldpier	SettM_ctrltol_TD1pier	SettM_ctrltol_TD2pier	DL1fb_ctrltol_Ldpier	DL1fb_ctrltol_TD1pier	DL1fb_ctrltol_TD2pier	DL2fb_ctrltol_LDpier	DL2fb_ctrltol_TD1pier	DL2fb_ctrltol_TD2pier	LLfb_ctrltol_LDpier	LLfb_ctrltol_TD1pier	LLfb_ctrltol_TD2pier	Settfb_ctrltol_LDpier	Settfb_ctrltol_TD1pier	Settfb_ctrltol_TD2pier	DL1V_ctrltol_LDpier	DL1V_ctrltol_TD1pier	DL1V_ctrltol_TD2pier	DL2V_ctrltol_Ldpier	DL2V_ctrltol_TD1pier	DL2V_ctrltol_TD2pier	LLV_ctrltol_LDpier	LLV_ctrltol_TD1pier	LLV_ctrltol_TD2pier	SettV_ctrltol_LDpier	SettV_ctrltol_TD1pier	SettV_ctrltol_TD2pier	loc_ctrlst1tol_LDpier	loc_ctrlst1tol_TD1pier	loc_ctrlst1tol_TD2pier	loc_ctrlsv2tol_LDpier	loc_ctrlsv2tol_TD1pier	loc_ctrlsv2tol_TD2pier	loc_ctrlvtol_LDpier	loc_ctrlvtol_TD1pier	loc_ctrlvtol_TD2pier
Steel_2_1_11	10.53576791	8.330135235	12.55610865	14.17849318	11.28955644	16.86691053	60.18708801	23.00894356	38.2269249	-20811671.05	-20414874.14	-20233290.39	-833630.155	-3127596.489	-1495467.463	-10153690	-10932140	-10049015	-2085384.02	-2674998.858	-1756112.059	-12923.96196	-12016.95919	-12564.81476	-517.680468	-1841.010351	-928.678373	-6305.394531	-6435.031738	-6240.391602	-1295.013824	-1574.595893	-1090.537461	169426.5625	154800.1094	169426.8125	4915.3472	29841.3887	4892.7363	113111.3125	73678.2891	112647.7109	4314.3369	9090.9365	5969.23	"0.037037,3,2"	"1,1,1"	"1,6,1"	"0.037037,3,2"	"1,1,1"	"1,6,1"	"2,5"	"2,1"	"2,3"	20.58180152	19.20947465	19.97008224	24.89374553	24.0965703	24.54919577	31.14826012	14.73316765	14.63028812	10653292.38	10653292.38	11284587.61	1476405.935	1476405.935	1575697.705	16963080	16963080	16910656	2183795.896	2339806.501	2209553.34	4416.751898	5156.654748	5152.592167	539.4882789	646.5793615	677.9016999	6051.499023	6838.602539	6331.436523	1392.992913	1361.462738	1362.107295	47659.7109	47660.293	47659.7109	10153.8643	9454.9023	10153.8643	67523.9375	67523.4922	67523.9375	3946.0137	8401.8066	8401.1641	"0.55556,1,2"	"0.55556,1,2"	"0.48148,7,1"	"0.44444,1,2"	"0.48148,1,2"	"0.59259,7,1"	"1,7"	"3,1"	"1,7"
Steel_2_1_12	1.314024025	1.787209513	1.603316249	3.31462463	4.508234673	3.844735138	24.94564819	18.06129265	22.87467003	-5038300.367	-5038300.367	-5038298.137	-200567.8201	-200567.8201	-161738.5353	-5468965	-5468965	-5391460	-1846293.462	-1357464.779	-1628035.278	-10912.3199	-10912.3199	-10912.30081	-434.4047728	-434.4047728	-350.3054063	-11845.09277	-11845.09277	-11677.22656	-3998.840351	-2940.098659	-3526.120464	86598.2891	62458.8555	86598.2891	1396.9858	20802.9941	338.7745	116608.2422	39722.375	116206.1875	8067.5596	10698.084	9291.8262	"1,2,1"	"1,2,1"	"0.076923,5,2"	"1,2,1"	"1,2,1"	"0.076923,5,2"	"2,2"	"2,1"	"2,5"	9.012571762	8.932953628	9.707361744	9.023545296	8.921100953	9.411719634	8.146766663	4.489190102	4.456177711	1754582.151	1754582.151	1851492.141	449622.9203	449622.9203	491197.0835	5588904.5	5588904.5	4810324.5	2193465.719	2213015.764	2158998.249	2577.076794	2577.076794	2877.10826	539.9355842	539.9355842	620.0442218	6778.427246	6778.427246	5600.144043	3942.024009	3987.291747	3901.801338	19215.1777	19215.6836	19215.1777	7044.1089	6638.0576	7044.1089	66040.5391	66040.9531	66040.5391	8343.7734	15254.6396	15254.0527	"0.53846,1,2"	"0.53846,1,2"	"0.61538,6,1"	"0.46154,1,2"	"0.46154,1,2"	"0.69231,6,1"	"1,6"	"3,1"	"1,6"
Steel_2_1_13	7.258887409	4.730764733	6.773800123	11.22250374	6.834074237	10.47254117	4.707231045	3.273011208	1.513274789	-27823519.82	-28433227.87	-27823519.82	-2335862.109	-2976812.891	-2335862.109	-9852811	-15522361	-9852811	-2582900.876	-5108180.945	-2767868.303	-15467.25389	-13148.55953	-15467.25389	-1298.519007	-1376.57676	-1298.519007	-5477.233398	-7178.053223	-5477.233398	-1435.84926	-2362.191858	-1538.673702	261263.8438	142949.3125	261263.8438	20782.0781	21804.002	20782.0781	95467.0859	103234.5469	95467.0859	10589.8408	30973.7539	33202.1602	"1,5,1"	"1,1,1"	"1,5,1"	"1,5,1"	"1,1,1"	"1,5,1"	"2,5"	"2,1"	"2,5"	22.55595963	8.129404358	8.776959686	25.95938789	14.51320086	15.00896918	0	0	0	11747240.91	-28433788.86	-28433215.33	1072741.596	-3311145.814	-2976794.714	13046152	-19809132	-19312190	2470597.633	-1998318.091	-1997669.589	3090.118588	-13148.8182	-13148.54404	326.3437314	-1531.183364	-1376.568354	3056.993408	-9160.398438	-8930.595703	1545.084438	-924.0883936	-923.7885048	261264.1875	261264.1875	261264.1875	20782.3027	20782.3027	20782.3027	130388.1953	130388.1953	130388.1953	0	0	0	"0.51351,2,2"	"0.027027,9,2"	"1,1,1"	"0.37838,1,2"	"0.027027,9,2"	"1,1,1"	"2,5"	"2,5"	"2,5"
Steel_2_1_14	8.058282668	5.547158698	9.247615617	14.00312118	9.628796437	15.26259632	43.61298752	12.18608761	33.9257431	-10518133.61	-10517824.65	-10518133.61	-2590681.604	-2411624.11	-2590681.604	-6513837	-6344758	-6513837	-1340171.768	-2040613.03	-1167812.696	-10298.1964	-10305.02228	-10298.1964	-976.6248973	-2362.809969	-976.6248973	-5666.626465	-6216.33252	-5666.626465	-1525.27169	-1999.308595	-1399.405701	105898.4609	97619.9375	106928.1172	5400.2617	28439.2188	0	88768.3594	56605.2734	76917.875	4201.043	9159.9697	4520.3462	"0.045455,11,2"	"1,1,1"	"0.045455,11,2"	"0.045455,10,2"	"1,1,1"	"0.045455,10,2"	"2,10"	"2,1"	"2,7"	19.67287305	14.33806296	15.75342713	20.21044445	19.05058096	19.47343784	12.10411739	4.993668079	4.932285786	5125037.103	-10518134.15	-10517821.54	1073047.506	-2590682.445	-2411623.461	9163264	-8358832	-8060082	1871742.616	-528017.4069	-527998.5816	3525.705921	5021.343458	4596.659029	680.5409558	900.1459033	902.7400052	5190.900879	7035.043945	5840.606445	1808.252266	1702.465325	1766.910027	32120.8672	32122.3301	32120.8672	10300.7227	9715.3457	10300.7227	59463.9922	59469.6563	59463.9922	4750.1978	11658.1494	11657.2627	"0.54545,1,2"	"0.045455,11,2"	"1,1,1"	"0.45455,1,2"	"0.54545,1,2"	"0.59091,11,1"	"1,11"	"3,1"	"1,11"
Steel_2_1_15	3.77860161	4.50694329	4.384523626	6.572827656	7.146454828	7.077116144	28.96385956	27.65731239	27.93276215	-5199230.796	-5063027.037	-5070027.702	-449715.437	-962461.0707	-1035305.206	-4505623	-3927202.5	-4021610	-1714665.474	-1755765.679	-1744344.197	-9130.90754	-8553.025864	-8564.850234	-789.7894298	-1625.891002	-1748.947018	-7912.76709	-6634.245605	-6793.729004	-3011.292377	-2966.025023	-2946.730648	75701.6563	69790.2031	69790.3047	3826.6633	17514.791	19127.4648	95380.8594	42640.3789	43063.1055	6495.6709	4688.9873	4211.1787	"1,2,1"	"1,1,1"	"1,6,1"	"1,2,1"	"1,1,1"	"1,6,1"	"2,2"	"2,1"	"2,6"	11.89561726	12.4818935	12.34913339	11.35457338	11.87374903	11.74507787	11.6479702	9.237914085	9.136881828	1757920.37	1757920.37	1767661.291	292881.9594	292881.9594	308734.004	6226406.5	6226406.5	6317969	2181178.821	2078728.553	2085510.136	1756.506724	1756.506724	1755.706405	169.8918384	169.8918384	198.8215773	6141.945801	6141.945801	6216.908691	3310.478573	3165.729022	3189.718377	20788.2715	20788.3926	20788.2715	6487.3784	5902.833	6487.3784	48594.7813	48594.5664	48594.7813	5691.8608	7255.9165	7256.1548	"0.46667,1,2"	"0.46667,1,2"	"0.46667,6,2"	"0.4,1,2"	"0.4,1,2"	"0.4,6,2"	"1,6"	"3,1"	"1,6"
Steel_2_1_16	11.83492751	12.04664623	14.77509435	14.0439794	13.38818445	17.11609496	78.42085266	35.20880508	54.25300598	-31256437.25	-29506294.75	-30374523.47	-808385.6001	-4569532.711	-1923236.875	-13611039	-11009856	-12311162	-2331026.447	-2888354.876	-2001422.072	-15416.92331	-13557.0403	-14716.56658	-223.7527954	-2099.520531	-931.8138346	-6417.852539	-5058.595703	-5964.793457	-1140.42574	-1327.085448	-969.6947893	224610.7031	194821.125	224610.7031	1861.89	36794.9531	1861.89	135185.3281	61553.1953	135185.3281	4111.1338	7695.5708	5372.1484	"1,5,1"	"1,1,1"	"0.032258,6,2"	"0.032258,4,2"	"1,1,1"	"0.032258,6,2"	"2,4"	"2,1"	"2,4"	17.9396442	16.52183681	17.33515397	27.69955533	26.07068462	26.57285707	39.4487381	20.98646164	20.87120628	15589866.46	15589866.46	16699481.99	2096878.266	2096878.266	2430394.637	22371090	22371090	22712532	2438441.719	2647694.523	2384942.096	5305.10427	6650.937183	6621.011078	704.6522306	828.3976515	863.3319635	6522.387695	7915.917969	7412.437012	1191.757019	1140.360226	1143.252634	60161.8242	60162.3555	60161.8242	11990.1855	11331.666	11990.1855	76398.25	76401.5	76398.25	3707.0649	7007.1758	7006.7363	"0.54839,1,2"	"0.54839,1,2"	"0.45161,7,1"	"0.45161,1,2"	"0.51613,1,2"	"0.54839,7,1"	"1,7"	"3,1"	"1,7"
Steel_2_1_17	7.131553166	9.140658688	7.518521445	7.336463207	8.954733053	7.734550198	22.1106739	24.0885334	15.48582077	-7329099.614	-7895546.781	-7329099.614	-226847.9543	-1829349.314	-226847.9543	-4819569.5	-3535877	-4819569.5	-2449911.353	-2220362.307	-2323817.68	-9220.690048	-9233.375428	-9220.690048	-285.3850759	-2139.323306	-285.3850759	-6063.238281	-4135.013672	-6063.238281	-3082.100254	-2596.591473	-2923.468661	94982.4297	24641.5957	94982.4297	2948.1333	8690.1143	2948.1333	88506.1016	26618.0469	88506.1016	15249.874	6838.3398	19363.4707	"1,6,1"	"0.055556,1,2"	"1,6,1"	"1,6,1"	"0.055556,1,2"	"1,6,1"	"2,6"	"1,8"	"2,6"	11.17951286	12.00601027	12.73580051	10.84953399	11.65163618	12.14109295	8.500455856	5.805840969	5.762664795	3722853.992	3722853.992	3643818.292	723425.272	723425.272	756626.817	7389931.5	7389931.5	6156577	2965669.814	2761512.199	2777242.535	4462.655194	4462.655194	4367.870189	745.017613	745.017613	779.2101368	7042.9375	7042.9375	5867.495117	3054.187255	2843.936073	2860.135918	24641.5098	24642.5391	24641.5098	8690.0986	8079.1216	8690.0986	64089.3008	64089.3828	64089.3008	11664.1992	17209.0996	17205.7559	"0.55556,1,2"	"0.55556,1,2"	"0.55556,8,1"	"0.55556,1,2"	"0.55556,1,2"	"0.55556,8,1"	"1,8"	"3,1"	"1,8"
Steel_2_1_18	3.852793511	4.954702355	4.957481056	6.625220659	8.01757139	7.951619873	32.10770416	36.89702606	35.01769638	-5540232.221	-5291837.397	-5290960.576	-71454.27934	-458106.759	-424375.8812	-5360912	-4794079.5	-4741842	-1860330.203	-1611925.854	-1638187.278	-8897.850887	-8498.90592	-8497.50499	-114.7584285	-735.7377648	-681.5646268	-8609.838867	-7699.483398	-7615.587891	-2987.764661	-2588.817347	-2630.994245	74380.8203	65537.2578	74380.8203	3014.8806	22944.2578	3014.8806	96352.7656	28798.4258	96352.7656	5543.9292	5533.2344	5192.0093	"1,3,1"	"0.0625,2,2"	"0.0625,8,2"	"1,3,1"	"0.0625,2,2"	"0.0625,8,2"	"2,8"	"2,1"	"2,8"	12.62175124	12.83826292	13.00267862	11.62529502	11.77678474	11.97529679	12.73845482	11.10165405	10.99141598	1565948.316	1565948.316	1584006.239	472481.3796	472481.3796	495443.2126	5709461	5709461	6016182	2351810.062	2312147.816	2237687.016	1327.74856	1327.74856	1373.890556	368.1036956	368.1036956	367.5204323	5078.273926	5078.273926	5362.644531	3372.163165	3328.785615	3238.930257	19650.791	19651.1543	19650.791	7695.082	7126.3091	7695.082	52637.9922	52637.7344	52637.9922	5624.4229	6517.7153	6518.4009	"0.4375,1,2"	"0.4375,1,2"	"0.4375,9,2"	"0.375,1,2"	"0.375,1,2"	"0.375,9,2"	"1,9"	"3,1"	"1,9"
Steel_2_1_19	14.75291494	14.58548362	14.52868279	19.00233237	18.70886526	18.78628473	83.713974	83.68148804	97.33721924	-29535170.42	-29535351.17	-29535170.42	-4587648.363	-4231205.387	-4587648.363	-10621643	-10454054	-10621643	-2446398.027	-2525124.617	-2484155.138	-12509.74595	-12488.66345	-12488.60507	-1192.749618	-1789.110215	-1939.827495	-4575.228516	-4420.36084	-4491.223633	-1070.905769	-1067.716131	-1050.392719	152682	161077.125	161076.0469	8170.4688	32411.3203	35490.1133	81402.0547	43282.5469	44292.6133	2886.5938	2618.1375	2109.8689	"0.026316,10,2"	"1,1,1"	"0.026316,10,2"	"0.026316,9,2"	"1,1,1"	"0.026316,10,2"	"2,8"	"2,1"	"2,10"	22.3433519	25.66765718	25.54950447	29.75309063	30.32909251	30.08676171	40.4096489	33.20444107	32.85812759	12981694.04	12981694.04	12983366.15	1240368.187	1240368.187	1356742.851	16688222	16688222	16635578	2357182.8	2051896.066	2059215.41	3647.287214	2995.698675	3650.100072	383.5926251	356.5152465	423.0999543	4959.344238	4184.344727	4873.699707	1244.306788	1276.270891	1232.801014	49837.0742	49840.6797	49837.0742	10685.5938	9682.4521	10685.5938	50439.9297	50440.7539	50439.9297	2981.1326	3665.6091	3666.2625	"0.52632,2,2"	"0.52632,2,2"	"0.52632,9,2"	"0.39474,1,2"	"0.68421,1,1"	"0.39474,10,2"	"1,10"	"3,1"	"1,10"
Steel_2_1_20	14.10306128	4.894210345	16.24155315	15.03248784	6.141778256	16.02841538	55.43614197	5.85453701	19.71245766	-56705118.98	-56451657.65	-49731655.45	-7246009.683	-6850907.198	-4011524.7	-23643084	-24331676	-18324482	-1502590.71	-4249317.989	-2385910.132	-17172.68297	-18656.85388	-16045.2747	-1376.219772	-2264.151172	-1128.212168	-6503.644043	-8041.357422	-6228.993652	-864.5515064	-1404.353909	-918.9193709	285200.2188	281180.625	285200.2188	14665.876	40915.1094	14665.876	155521.0313	145575.5156	155521.0313	6136.6367	20317.168	17441.9902	"1,6,1"	"1,1,1"	"0.025,5,2"	"1,2,1"	"1,1,1"	"0.025,3,2"	"2,2"	"2,1"	"2,2"	9.811169048	3.369531456	3.907972829	29.44418628	6.467709062	6.87616293	5.445331573	2.161085129	2.679850817	30633870.79	-56453546.47	-56451688.45	3084979.6	-7227669.464	-6850904.094	29028368	-30786386	-30230048	2777604.111	-2679207.343	-2680303.565	9889.453121	-18657.56486	-18656.94771	890.6120134	-2388.66705	-2264.150146	8139.347656	-10174.56934	-9990.706055	887.7400335	-885.4492214	-885.8115111	281186.6875	281186.6875	281180	43649.5	43649.5	40914.8164	186286.4063	186286.4063	181107.5	8110.8457	22489.9805	22484.543	"0.625,1,2"	"0.025,6,2"	"1,1,1"	"0.6,1,2"	"0.025,6,2"	"1,1,1"	"2,6"	"2,6"	"2,1"
Steel_2_1_21	12.37969033	12.58214749	12.41734391	16.48423931	16.50275535	16.51135158	85.95516205	72.32779694	79.69361115	-21418402.85	-20920580.5	-20949243.58	-942414.4899	-3016770.502	-3171967.032	-10534103	-10716812	-11037091	-1901294.15	-1978921.727	-1941538.083	-12711.88358	-11865.33188	-11881.60003	-559.3249025	-1710.989523	-1799.010682	-6252.01123	-6078.139648	-6259.789063	-1128.421917	-1122.363912	-1101.161429	156497.9375	156497.9375	156497.9375	31094.0566	29095.582	31094.0566	66401.6406	63787.1016	66401.6406	2570.4426	3406.5779	2794.658	"0.035714,3,2"	"1,1,1"	"1,7,1"	"0.035714,3,2"	"1,1,1"	"1,7,1"	"2,7"	"2,1"	"2,7"	22.48614523	23.83205505	23.30486214	27.79386169	29.01195296	28.59896842	40.53072357	33.6929512	33.47338104	10775615.52	10775615.52	9928913.052	1254418.721	1254418.721	1282191.794	18791052	18791052	17539744	1974885.299	1863354.107	2043393.697	4198.268178	3319.863347	3369.487965	497.5175727	401.0185681	411.4277789	6739.739746	5922.809082	5830.525879	1224.822695	1243.606948	1263.660985	47152.6406	47152.9453	47152.6406	9566.5039	8869.3486	9566.5039	64658.2773	64658.9219	64658.2773	3217.6978	3896.5291	3896.0994	"0.53571,1,2"	"0.53571,1,2"	"0.5,7,2"	"0.42857,1,2"	"0.39286,1,2"	"0.39286,7,2"	"1,7"	"3,1"	"1,7"
Steel_2_1_22	6.010416841	6.668540964	6.367539487	9.716313586	10.08574408	10.18480836	24.63634872	12.22121239	19.03665543	-9041024.402	-8938391.221	-9051791.978	-215002.3386	-2479051.615	-619309.3544	-6204880	-4042313.25	-5778579	-2183515.045	-2287224.518	-2096736.66	-9384.021035	-8996.728533	-9395.168854	-223.1580487	-2495.216628	-642.8016921	-6440.250488	-4068.671631	-5997.77832	-2266.342588	-2302.138695	-2176.272429	102776.7344	35945.3945	99129.4219	4376.2622	10471.1436	2483.2349	96801.4141	41266.4688	96179.8047	8294.5674	10035.6387	11772.6455	"1,6,1"	"1,1,1"	"0.05,7,2"	"1,6,1"	"1,1,1"	"0.05,7,2"	"2,2"	"1,8"	"2,6"	14.7755293	8.700319504	9.706692096	14.64619989	15.19982664	15.53933179	5.942834854	2.916956186	2.899336815	4125942.828	-8939267.224	-8938380.252	969398.4252	-2685635.142	-2479052.516	8700280	-8476059	-8128642.5	2601906.239	-831466.6402	-834616.6854	3554.581542	3554.581542	3668.644574	745.4969968	745.4969968	797.7505469	6128.313477	6128.313477	5612.539551	2405.614713	2317.99446	2299.796667	35945.2773	35946.8281	35945.2773	10471.1348	9965.8564	10471.1348	78600.7969	78683.6172	78600.7969	9644.0078	19814.3086	19767.5352	"0.55,1,2"	"0.05,8,2"	"1,1,1"	"0.5,1,2"	"0.5,1,2"	"0.6,8,1"	"1,8"	"3,1"	"1,8"
Steel_2_1_23	7.801785669	3.544738568	12.74229856	16.72692122	8.00517112	17.53467289	25.17625046	1.927150488	8.931996346	-39174282.39	-39172846.81	-38218714.42	-4204101.526	-3863793.906	-2935944.019	-24083456	-23536008	-14742819	-1705395.449	-4144306.649	-2095573.071	-15615.65071	-14670.22977	-15615.51431	-1150.529884	-1446.985404	-1158.883196	-5983.817383	-8814.202148	-5836.477539	-923.9510734	-1552.037033	-891.8433656	204053.2813	181046.2969	204053.2813	11372.499	25020.1582	11372.499	99301.6719	153926.4063	99301.6719	3706.8105	22354.9863	9545.3057	"0.025641,8,2"	"1,1,1"	"0.025641,6,2"	"0.025641,4,2"	"1,1,1"	"1,5,1"	"2,4"	"2,1"	"2,4"	22.85718337	6.684715157	7.608353324	34.83823165	18.66963891	19.37246725	1.297661424	0.36327222	1.268069744	21729035.3	-39174390.41	-39172951.1	1929781.109	-4204104.666	-3863760.204	22697414	-25487516	-24876016	2180068.002	-1622794.173	-1622598.774	5222.86781	-14670.84089	-14670.29186	487.2435285	-1574.431307	-1446.972783	4539.920898	-9545.039063	-9316.033203	1030.132409	-607.7341439	-607.6609675	181079.6094	181079.6094	181046.9375	27930.9863	27930.9863	25019.7148	169961.6563	169961.6563	164682.375	3180.7427	15187.2666	15187.3955	"0.58974,1,2"	"0.025641,8,2"	"1,1,1"	"0.4359,1,2"	"0.025641,8,2"	"1,1,1"	"2,8"	"2,8"	"2,1"
Steel_2_1_24	7.624353024	10.83666003	8.575227935	12.03260027	12.55900044	13.14442357	54.67997742	28.68361855	48.65273666	-17773530.81	-16915756.71	-17008118.24	-186363.6845	-1215984.591	-1200319.675	-11049308	-9999401	-10290324	-2376591.437	-1821839.826	-2231725.065	-11669.98086	-9863.306663	-11167.39786	-122.364984	-2474.943358	-788.1208098	-7254.89209	-5290.760742	-6756.548828	-1560.451941	-1654.889743	-1465.333778	151921.0313	131972.5781	140764.8906	0	37828.2617	6149.5244	126650.0938	64091.8281	131966.5	5115.791	8259.9688	5703.4692	"1,3,1"	"1,2,1"	"1,7,1"	"1,3,1"	"1,1,1"	"1,7,1"	"2,6"	"2,1"	"2,7"	22.1491515	20.71970795	21.01195912	22.40192048	21.2989387	21.44916594	31.00654221	17.53755951	17.14061165	7130289.679	7514505.43	7367703.457	775241.1896	1809623.591	1887057.149	11342991	9759330	9034473	2494337.975	3102776.281	3124117.473	2204.415225	3069.013059	2948.455798	558.0207648	727.7684009	750.9420579	3295.049805	3853.452881	3530.496582	1805.827286	1816.697552	1828.087707	41375.7031	41377.5273	41375.7031	12449.5361	11768.2305	12449.5361	47343.6289	45602.1328	47343.6289	5419.0962	9803.2109	9802.8838	"0.5,2,2"	"0.5,1,2"	"0.57692,8,1"	"0.38462,1,2"	"0.42308,1,2"	"0.65385,8,1"	"1,8"	"3,1"	"1,8"
Steel_2_1_25	5.805352997	7.013283368	6.926948573	9.134540892	10.46845973	10.52658782	36.4817543	33.07224655	36.04498672	-10961757.4	-10318728.16	-10318681.75	-117535.0418	-769533.4272	-734283.0356	-7821092	-7613572	-7610632	-2536841.504	-2150094.596	-2184004.727	-9870.804253	-8107.279524	-8107.282131	-104.8351981	-2034.70971	-2145.488547	-7043.543945	-5148.004883	-5339.649902	-2284.488478	-2212.895212	-2166.484033	110329.7656	99535.0547	99535.2109	5355.8696	29107.5664	31040.5957	114517.4609	53599.1758	54029.0195	5640.8501	6078.2646	5156.6406	"0.05,3,2"	"1,2,1"	"0.05,7,2"	"1,3,1"	"0.05,1,2"	"1,8,1"	"2,2"	"2,1"	"2,8"	16.16140172	16.7341464	16.9558945	15.4469967	15.70943171	15.65899478	20.82207108	20.03206635	19.73865509	3728952.122	1036694.444	1068598.627	37741.96055	318690.5235	301769.1207	7761435.5	4607707.5	4688839.5	3084994.459	3743921.124	3685480.274	1100.426329	1887.906884	889.5275331	0.509596775	440.3198319	220.770177	3143.89917	3994.599121	3207.063232	2739.172926	2544.891195	2696.247153	33235.2539	29823.7422	29823.332	1645.9559	9008.0977	9659.6963	73134.2031	34934.3242	35593.6172	5225.0684	6785.9824	6787.1646	"0.45,3,2"	"0.35,1,2"	"0.35,8,2"	"0.35,3,2"	"0.4,1,2"	"0.35,8,2"	"1,2"	"3,1"	"1,8"
Steel_2_1_26	0.770421085	1.511300383	1.203589856	2.918435844	4.085664333	3.925616888	11.69021702	14.88456345	10.98356152	-2790448.821	-2377375.477	-2790448.821	17468.16146	-172430.7087	17468.16146	-3214727.5	-3051064.75	-3214727.5	-1833864.514	-1313088.455	-1173861.579	-9067.964211	-7411.467035	-7717.503632	40.72068786	-2655.301598	-457.6938475	-10446.67773	-5932.954102	-9822.457031	-5959.382474	-5438.623741	-4854.169146	58720.0078	43848.0703	58720.0078	0	17761.2813	0	81138.2266	33425.8906	81138.2266	15772.6963	10372.3574	14713.9238	"0.090909,5,2"	"0.090909,2,2"	"0.090909,5,2"	"0.090909,5,2"	"1,1,1"	"0.090909,8,2"	"2,5"	"2,1"	"2,5"	8.856148509	7.958960993	8.658658055	7.67569195	7.535041178	8.110280629	7.399893284	6.481060505	6.480486393	586947.4546	-2317537.827	-2316840.518	59799.28749	-913455.1497	-830071.4011	2785095.75	-1951606.625	-1854697.5	2118200.729	-393434.7087	-393370.7768	1907.578298	3044.423886	4081.38178	139.4023058	814.067627	995.1655816	5808.713379	4329.984375	4707.833496	4937.886024	5044.767229	4476.203815	17539.0547	17538.9648	17539.0547	0	0	0	61564.5469	61564.2109	61564.5469	9276.3711	10591.6074	10592.4385	"0.45455,2,2"	"0.090909,9,2"	"1,1,1"	"0.45455,2,2"	"0.54545,1,2"	"0.54545,9,1"	"1,6"	"3,4"	"1,6"
Steel_2_1_27	10.32992501	8.083713866	12.34228043	10.29148405	8.604043791	12.19392825	48.60173416	20.2494278	30.78507996	-32902116.91	-28047736.41	-32420428.02	-757464.2207	-4584040.987	-1844194.182	-15557628	-11559646	-14510391	-3582833.805	-4183755.087	-3085909.03	-14501.19362	-13410.96868	-14288.75982	-333.8417478	-2191.8334	-812.8027595	-6856.806641	-5527.179688	-6395.251465	-1579.083826	-2000.43895	-1360.07119	233861.9375	190178.6719	233861.9375	2844.9185	36883.5547	2844.9185	146711.1094	72828.6406	146711.1094	6759.499	13646.4902	8599.7324	"0.033333,3,2"	"1,1,1"	"0.033333,5,2"	"0.033333,3,2"	"1,1,1"	"0.033333,5,2"	"2,4"	"2,1"	"2,4"	15.78194948	14.8730663	15.09807921	20.88313843	19.9602718	20.12815503	34.00790024	16.26919746	16.1287117	12967349.47	14121971.85	13829160.17	1991831.155	2189900.302	2237226.821	12870405	13543009	12783542	3877416.271	3921536.092	3971444.92	5496.025986	5496.025986	5267.035812	741.5341804	741.5341804	756.2552434	4590.273438	4590.273438	4234.813965	1690.123565	1768.266721	1787.121111	62646.6563	62655.7383	62646.6563	11629.5098	11059.2568	11629.5098	53692.0039	53060.0391	53692.0039	6263.1558	13203.1191	13206.0625	"0.5,1,2"	"0.53333,1,2"	"0.53333,6,1"	"0.46667,1,2"	"0.46667,1,2"	"0.6,6,1"	"1,6"	"3,1"	"1,6"
